title,release_year,release_month,month_name,budget_musd,revenue_musd,predicted_revenue_musd,hit_probability_pct,risk_score,is_hit,is_flop,predicted_is_hit,is_major_studio,is_indie,studio_type,primary_genre,has_franchise,has_superhero,has_imax,director_median_revenue_musd
The Good Guy,2009,4,April,3.2,,40.86,1.1,0.0,0,,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
River's Edge,1986,8,August,19.0,,30.81,2.1,40.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Top Hat,1935,9,September,0.61,3.2,3.24,1.5,20.0,0,0.0,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
Veronica Guerin,2003,7,July,17.0,1.57,3.32,4.7,40.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,119.62
The Black Stallion,1979,10,October,2.7,37.8,26.43,1.7,0.0,0,0.0,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Angela's Ashes,1999,12,December,0.0,0.0,0.0,1.5,25.0,0,1.0,0,1,0,Major Studio,Other,0,0,0,90.0
East Is East,1999,5,May,3.8,28.2,11.87,1.2,0.0,0,0.0,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
Tiny Furniture,2010,11,November,0.06,0.42,1.04,1.3,25.0,0,0.0,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
Summer Storm,2004,9,September,2.7,,21.58,1.1,45.0,0,,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
Who Killed the Electric Car?,2006,8,August,1.0,1.68,2.03,1.1,0.0,0,0.0,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Space Battleship Yamato,2010,12,December,12.0,11.21,5.52,2.2,15.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,51.75
"The Goods: Live Hard, Sell Hard",2009,8,August,10.0,,68.71,1.4,15.0,0,,0,0,0,Mid-size Studio,Comedy,1,0,0,51.75
The Wiz,1978,10,October,24.0,21.05,25.24,13.4,0.0,0,1.0,0,1,0,Major Studio,Other,0,0,0,20.33
Party Monster,2003,9,September,5.0,0.74,2.19,1.1,45.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,0.65
Cirque du Soleil: Worlds Away,2012,11,November,,34.15,3.63,6.8,0.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,643.18
Airlift,2016,1,January,4.5,32.0,24.34,1.6,45.0,0,0.0,0,0,0,Mid-size Studio,Action,0,0,0,51.75
Please Give,2010,1,January,3.0,,24.38,1.5,45.0,0,,0,0,0,Mid-size Studio,Comedy,0,0,0,13.37
Invaders from Mars,1986,1,January,12.0,4.88,18.46,11.2,35.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,53.69
The Corruptor,1999,3,March,25.0,15.16,18.18,2.2,0.0,0,1.0,0,1,0,Major Studio,Action,0,0,0,10.73
Welcome Home Roscoe Jenkins,2008,2,February,35.0,43.65,26.1,14.1,25.0,0,0.0,0,1,0,Major Studio,Comedy,0,0,0,56.55
Bodyguards and Assassins,2009,12,December,23.0,5.84,8.89,3.2,40.0,0,1.0,0,0,0,Mid-size Studio,Action,0,0,0,51.75
Reign of Assassins,2010,9,September,12.0,,7.77,5.1,60.0,0,,0,0,0,Mid-size Studio,Action,0,0,0,139.04
The Musketeer,2001,9,September,40.0,27.05,17.31,4.5,45.0,0,1.0,0,0,0,Mid-size Studio,Action,0,0,0,88.4
Auto Focus,2002,10,October,7.0,2.06,3.86,2.9,25.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,0.06
The Prince of Tides,1991,12,December,30.0,74.79,42.73,3.9,25.0,1,0.0,0,1,0,Major Studio,Other,0,0,0,30.4
Jumping the Broom,2011,5,May,6.6,37.71,10.08,1.6,0.0,0,0.0,0,0,0,Mid-size Studio,Comedy,0,0,0,24.64
Latter Days,2003,7,July,0.85,0.82,1.51,1.3,25.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
Cheri,2009,2,February,23.0,9.37,1.65,7.5,40.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,52.72
Flawless,1999,11,November,,4.49,3.46,5.2,25.0,0,,0,0,0,Mid-size Studio,Comedy,0,0,0,119.38
American Outlaws,2001,8,August,35.0,13.68,11.47,6.9,25.0,0,1.0,0,0,0,Mid-size Studio,Action,0,0,0,79.61
Baby Boy,2001,6,June,16.0,29.38,16.81,6.3,40.0,0,0.0,0,1,0,Major Studio,Other,0,0,0,100.5
Heaven's Gate,1980,11,November,44.0,3.48,7.83,6.3,25.0,0,1.0,0,0,0,Mid-size Studio,Action,0,0,0,50.0
Made,2001,7,July,5.0,5.48,5.22,2.5,0.0,0,0.0,0,0,0,Mid-size Studio,Action,0,0,0,482.68
Zero Effect,1998,1,January,5.0,1.98,3.4,1.8,20.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,120.19
I Think I Love My Wife,2007,3,March,11.0,13.2,21.53,2.1,15.0,0,0.0,0,0,0,Mid-size Studio,Comedy,0,0,0,25.43
Loving Annabelle,2006,3,March,0.9,,16.24,1.3,25.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
City of Life and Death,2009,4,April,12.0,10.65,19.42,2.5,40.0,0,1.0,0,0,0,Mid-size Studio,Other,1,0,0,51.75
A LEGO Brickumentary,2015,7,July,0.65,,46.78,1.1,0.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
The End of the Affair,1999,12,December,23.0,10.83,10.07,6.9,40.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,76.19
Beyond the Sea,2004,12,December,23.0,,14.46,4.2,40.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Welcome to Mooseport,2004,2,February,30.0,14.0,14.42,5.5,0.0,0,1.0,0,1,0,Major Studio,Comedy,0,0,0,96.97
The Deep End of the Ocean,1999,3,March,38.0,28.12,40.37,4.3,25.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,51.75
A Better Life,2011,6,June,10.0,1.76,3.12,4.0,40.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,361.64
Corky Romano,2001,10,October,11.0,23.98,17.22,1.6,15.0,0,0.0,0,0,0,Mid-size Studio,Action,0,0,0,51.75
Play It to the Bone,1999,12,December,24.0,8.43,14.99,3.5,25.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,38.08
Out Cold,2001,11,November,24.0,14.78,26.36,2.0,0.0,0,1.0,0,1,0,Major Studio,Comedy,0,0,0,51.75
The Devil's Tomb,2009,5,May,10.0,,19.32,1.5,15.0,0,,0,0,0,Mid-size Studio,Action,0,0,0,51.75
Beyond the Valley of the Dolls,1970,7,July,2.09,40.0,17.62,1.4,25.0,0,0.0,0,1,0,Major Studio,Comedy,0,0,0,51.75
Bloody Sunday,2002,1,January,,0.77,1.37,4.9,45.0,0,,0,0,0,Mid-size Studio,Action,0,0,0,235.5
Taxi to the Dark Side,2007,4,April,1.0,0.27,0.51,1.3,0.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Radio Flyer,1992,2,February,35.0,4.65,7.09,5.5,25.0,0,1.0,0,1,0,Major Studio,Other,0,0,0,129.95
Switchback,1997,10,October,37.0,6.48,15.82,4.1,0.0,0,1.0,0,1,0,Major Studio,Action,0,0,0,51.75
Simon Birch,1998,9,September,20.0,18.25,20.8,3.0,60.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,228.74
It's All Gone Pete Tong,2004,9,September,2.0,0.12,0.49,1.5,75.0,0,1.0,0,0,1,Independent,Comedy,0,0,0,6.93
Paparazzi,2004,9,September,20.0,16.61,13.29,1.9,60.0,0,1.0,0,1,0,Major Studio,Action,0,0,0,51.75
Lucky Numbers,2000,10,October,65.0,,35.86,7.9,0.0,0,,0,1,0,Major Studio,Action,0,0,0,190.18
The Children of Huang Shi,2008,7,July,40.0,7.4,9.5,6.8,25.0,0,1.0,0,0,0,Mid-size Studio,Other,1,0,0,214.55
The Yellow Handkerchief,2008,12,December,15.0,0.32,1.84,2.2,40.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Simply Irresistible,1999,2,February,6.0,4.4,9.8,1.3,0.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
Amnesiac,2015,8,August,3.0,,27.3,1.2,25.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,7.99
Flicka,2006,10,October,15.0,21.0,21.55,1.7,40.0,0,0.0,0,1,0,Major Studio,Other,0,0,0,1.55
#Horror,2015,11,November,1.5,,108.42,1.1,25.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Madea Goes to Jail,2009,2,February,,90.51,16.53,15.6,25.0,1,,0,0,0,Mid-size Studio,Comedy,0,0,0,52.37
Moonlight Mile,2002,9,September,21.0,10.01,7.87,2.8,60.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,185.1
Gentlemen Broncos,2009,9,September,10.0,,14.61,1.8,65.0,0,,0,0,1,Independent,Action,1,0,0,63.16
My Beautiful Laundrette,1985,9,September,0.86,2.45,4.55,2.3,45.0,0,0.0,0,0,0,Mid-size Studio,Comedy,0,0,0,53.71
Bucky Larson: Born to Be a Star,2011,9,September,10.0,,19.76,1.4,35.0,0,,0,1,0,Major Studio,Comedy,0,0,0,51.75
Cecil B. Demented,2000,5,May,10.0,,6.39,1.4,15.0,0,,0,0,0,Mid-size Studio,Comedy,0,0,0,6.91
Yentl,1983,11,November,12.0,30.4,21.63,3.7,40.0,0,0.0,0,0,0,Mid-size Studio,Other,0,0,0,74.79
The Nutcracker: The Untold Story,2010,11,November,90.0,16.18,18.1,14.1,0.0,0,1.0,0,0,0,Mid-size Studio,Action,0,0,0,63.41
Small Apartments,2012,3,March,2.0,,14.79,1.2,0.0,0,,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
The Namesake,2006,9,September,12.0,20.14,6.06,2.4,60.0,0,0.0,0,0,0,Mid-size Studio,Other,0,0,0,7.69
The Other End of the Line,2008,10,October,14.0,,23.84,2.0,15.0,0,,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
The Greatest Show on Earth,1952,1,January,4.0,36.0,9.51,2.3,45.0,0,0.0,0,1,0,Major Studio,Action,0,0,0,51.75
Action Jackson,1988,2,February,7.0,20.26,19.3,1.5,25.0,0,0.0,0,0,0,Mid-size Studio,Action,0,0,0,51.75
Welcome to Collinwood,2002,5,May,1.2,,26.49,1.6,0.0,0,,0,1,0,Major Studio,Comedy,0,0,0,714.77
Edmond,2005,8,August,10.0,,37.96,1.4,40.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,6.74
Swept Away,2002,10,October,10.0,0.6,2.91,3.2,15.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,180.0
Up Close & Personal,1996,3,March,60.0,,26.96,10.5,25.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,45.05
Carlos,2010,5,May,18.0,0.87,1.97,2.6,40.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,51.75
The Long Riders,1980,5,May,10.0,15.8,7.82,2.8,40.0,0,0.0,0,0,0,Mid-size Studio,Other,0,0,0,12.24
Ready to Rumble,2000,4,April,24.0,12.37,21.76,7.7,25.0,0,1.0,0,1,0,Major Studio,Action,0,0,0,43.51
Ride with the Devil,1999,11,November,38.0,0.64,2.72,5.7,25.0,0,1.0,0,1,0,Major Studio,Other,0,0,0,231.5
The Ice Pirates,1984,3,March,9.0,,9.72,1.6,15.0,0,,0,0,0,Mid-size Studio,Action,0,0,0,0.53
The Marine 4: Moving Target,2015,4,April,1.95,,49.14,1.1,0.0,0,,0,0,0,Mid-size Studio,Action,0,0,0,51.75
Me and Orson Welles,2009,11,November,25.0,2.34,3.11,5.9,25.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,34.36
Winged Migration,2001,12,December,35.87,20.22,20.33,3.1,0.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,19.41
People I Know,2002,11,November,20.0,,10.51,2.1,70.0,0,,0,0,1,Independent,Other,0,0,0,51.75
Tidal Wave,2009,6,June,16.0,11.3,11.78,2.6,40.0,0,1.0,0,0,0,Mid-size Studio,Action,0,0,0,51.75
All About the Benjamins,2002,3,March,14.0,25.48,23.63,2.7,15.0,0,0.0,0,1,0,Major Studio,Action,0,0,0,57.22
College,2008,8,August,7.0,6.23,11.56,1.3,0.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
Dudley Do-Right,1999,8,August,70.0,,25.36,7.4,0.0,0,,0,1,0,Major Studio,Comedy,0,0,0,116.4
Gods and Generals,2003,2,February,56.0,12.92,12.22,10.1,25.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,25.0
Steel,1997,8,August,16.0,1.69,7.02,1.5,15.0,0,1.0,0,1,0,Major Studio,Action,0,1,0,51.75
Snow Angels,2008,3,March,,0.41,0.95,6.4,25.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,34.41
Kissing Jessica Stein,2001,4,April,1.0,10.01,9.49,1.4,0.0,0,0.0,0,0,0,Mid-size Studio,Comedy,0,0,0,124.91
The Ballad of Cable Hogue,1970,5,May,3.72,5.0,5.16,1.8,25.0,0,0.0,0,1,0,Major Studio,Action,0,0,0,3.88
Gentleman's Agreement,1947,11,November,2.0,7.8,10.43,1.6,25.0,0,0.0,0,1,0,Major Studio,Other,0,0,0,8.8
The Snow Queen,2012,10,October,7.0,12.4,14.15,1.4,0.0,0,0.0,0,0,0,Mid-size Studio,Animation,0,0,0,51.75
The Forsaken,2001,4,April,5.0,,43.89,1.1,0.0,0,,0,0,0,Mid-size Studio,Action,0,0,0,51.75
Mo' Better Blues,1990,8,August,10.0,16.15,27.82,3.7,40.0,0,0.0,0,1,0,Major Studio,Other,0,0,0,40.56
Say It Isn't So,2001,3,March,25.0,,54.59,2.1,0.0,0,,0,1,0,Major Studio,Comedy,0,0,0,287.55
Poetic Justice,1993,7,July,14.0,27.52,17.07,5.6,40.0,0,0.0,0,1,0,Major Studio,Other,0,0,0,100.82
The Mirror Has Two Faces,1996,11,November,42.0,,40.77,5.8,25.0,0,,0,0,0,Mid-size Studio,Comedy,0,0,0,52.59
U.F.O.,2012,12,December,2.5,,15.81,1.3,0.0,0,,0,0,0,Mid-size Studio,Action,0,0,0,51.75
Sorority Boys,2002,3,March,12.0,,48.57,1.7,15.0,0,,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
To Write Love on Her Arms,2015,3,March,3.4,,7.59,1.8,25.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Fled,1996,7,July,25.0,17.19,23.19,1.9,0.0,0,1.0,0,0,0,Mid-size Studio,Action,0,0,0,51.75
An Ideal Husband,1999,4,April,14.0,18.54,12.88,2.1,40.0,0,0.0,0,0,0,Mid-size Studio,Comedy,0,0,0,160.08
Exiled,2006,9,September,4.5,,23.19,1.3,20.0,0,,0,0,0,Mid-size Studio,Action,0,0,0,51.75
Woman on Top,2000,9,September,8.0,,32.69,1.2,45.0,0,,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
Mother and Child,2009,11,November,7.0,,25.44,1.6,25.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,5.63
Harriet the Spy,1996,7,July,12.0,,44.98,2.0,40.0,0,,0,1,0,Major Studio,Comedy,0,0,0,51.75
Talk Radio,1988,12,December,4.0,3.47,3.89,2.3,25.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,106.22
The Nun's Story,1959,6,June,3.5,12.8,6.31,1.9,25.0,0,0.0,0,1,0,Major Studio,Other,0,0,0,22.28
A Simple Wish,1997,7,July,28.0,8.35,15.12,2.6,0.0,0,1.0,0,1,0,Major Studio,Comedy,0,0,0,57.57
Straight A's,2013,1,January,7.0,,48.98,1.5,45.0,0,,0,0,0,Mid-size Studio,Comedy,0,0,0,2.47
Some Guy Who Kills People,2011,4,April,0.3,,31.16,1.1,30.0,0,,0,0,1,Independent,Comedy,0,0,0,51.75
Abandon,2002,10,October,25.0,10.72,15.03,1.8,25.0,0,1.0,0,1,0,Major Studio,Other,0,0,0,94.0
Miss Julie,2014,9,September,5.5,5.0,4.89,1.4,45.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,51.75
The Out-of-Towners,1999,4,April,75.0,29.0,17.16,7.1,0.0,0,1.0,0,1,0,Major Studio,Comedy,0,0,0,51.75
In the Land of Blood and Honey,2011,12,December,10.0,0.3,1.17,2.6,40.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,83.59
A Home at the End of the World,2004,7,July,6.5,1.55,2.92,1.2,25.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,21.0
Albino Alligator,1996,9,September,6.0,,21.74,1.2,45.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
200 Cigarettes,1999,2,February,6.0,6.85,6.86,1.4,25.0,0,0.0,0,1,0,Major Studio,Comedy,0,0,0,51.75
Jade,1995,10,October,50.0,9.85,13.78,10.7,0.0,0,1.0,0,1,0,Major Studio,Action,0,0,0,106.47
The Wild Thornberrys Movie,2002,12,December,35.0,,45.64,3.4,0.0,0,,0,1,0,Major Studio,Animation,0,0,0,51.75
The Newton Boys,1998,3,March,27.0,76.0,23.48,5.8,25.0,1,0.0,0,1,0,Major Studio,Action,0,0,0,26.17
Shorts,2009,8,August,40.0,28.97,18.89,8.0,0.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,72.06
Slums of Beverly Hills,1998,8,August,5.0,,6.44,1.2,25.0,0,,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
Bogus,1996,9,September,32.0,,32.92,3.1,20.0,0,,0,1,0,Major Studio,Comedy,0,0,0,73.96
Novocaine,2001,11,November,6.0,2.03,3.24,1.2,0.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
Far from Men,2014,8,August,7.7,,26.38,1.2,25.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Drowning Mona,2000,3,March,16.0,15.43,19.89,1.9,15.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
Godzilla 2000,1999,12,December,1.0,10.04,12.51,1.2,0.0,0,0.0,0,0,0,Mid-size Studio,Action,0,0,0,51.75
Legends of Oz: Dorothy's Return,2013,6,June,70.0,18.66,18.8,15.1,0.0,0,1.0,0,0,0,Mid-size Studio,Animation,0,0,0,51.75
The Ballad of Jack and Rose,2005,3,March,1.5,0.71,1.16,1.3,25.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,51.75
For Your Consideration,2006,11,November,12.0,5.54,3.36,2.0,40.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,18.75
Kabhi Alvida Naa Kehna,2006,8,August,7.4,17.0,14.26,1.4,25.0,0,0.0,0,0,0,Mid-size Studio,Other,0,0,0,42.35
Copying Beethoven,2006,9,September,11.0,,16.95,1.8,60.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
The Adventures of Huck Finn,1993,4,April,6.5,,30.97,1.8,25.0,0,,0,1,0,Major Studio,Action,0,0,0,302.47
Eye of the Beholder,1999,9,September,15.0,,21.72,2.1,60.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Bon Cop Bad Cop,2006,7,July,8.0,12.67,15.0,1.4,0.0,0,0.0,0,0,0,Mid-size Studio,Action,0,0,0,51.75
Fear Clinic,2014,10,October,0.0,,0.14,1.1,0.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
The Robe,1953,9,September,4.1,36.0,24.29,1.7,45.0,0,0.0,0,1,0,Major Studio,Other,0,0,0,51.75
"The Beast from 20,000 Fathoms",1953,6,June,0.21,5.0,4.33,1.3,0.0,0,0.0,0,0,0,Mid-size Studio,Other,0,0,0,51.75
The Best Little Whorehouse in Texas,1982,7,July,35.0,69.7,33.02,8.9,0.0,1,0.0,0,1,0,Major Studio,Comedy,0,0,0,51.75
Aloft,2014,2,February,8.0,0.05,0.31,1.6,25.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,51.75
PCU,1994,4,April,9.0,4.35,12.11,1.6,15.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
1911,2011,7,July,30.0,0.11,0.67,3.7,25.0,0,1.0,0,0,0,Mid-size Studio,Action,0,0,0,51.75
The Good Night,2007,1,January,15.0,0.02,0.48,3.7,60.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
Duma,2005,4,April,12.0,,40.89,1.9,40.0,0,,0,1,0,Major Studio,Other,0,0,0,37.8
Hard to Be a God,2013,2,February,7.0,1.31,3.18,1.6,25.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Sherrybaby,2006,9,September,2.0,0.62,0.53,1.1,45.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Elmer Gantry,1960,6,June,3.0,10.4,8.07,1.9,25.0,0,0.0,0,0,0,Mid-size Studio,Other,0,0,0,15.29
The Call of Cthulhu,2005,1,January,0.05,,2.94,1.5,20.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
The Greatest Story Ever Told,1965,2,February,20.0,15.47,8.8,5.0,40.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Sleep Dealer,2008,12,December,2.5,0.11,0.25,1.2,25.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Joe Somebody,2001,12,December,38.0,,28.06,3.0,0.0,0,,0,0,0,Mid-size Studio,Comedy,0,0,0,189.83
Hanging Up,2000,2,February,40.0,36.04,31.48,3.1,25.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
Antibirth,2016,9,September,35.0,,42.78,3.2,20.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
90 Minutes in Heaven,2015,9,September,5.0,4.84,3.29,1.5,45.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,11.13
Won't Back Down,2012,9,September,,5.31,4.21,2.3,45.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,43.17
Beneath Hill 60,2010,4,April,7.35,,19.41,1.6,25.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Our Family Wedding,2010,3,March,14.0,21.41,22.48,3.4,15.0,0,0.0,0,0,0,Mid-size Studio,Comedy,1,0,0,23.47
"Happy, Texas",1999,12,December,1.7,1.94,2.44,1.3,0.0,0,0.0,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
Tom Jones,1963,10,October,1.0,37.6,30.81,1.6,25.0,0,0.0,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
Home for the Holidays,1995,11,November,,17.52,13.45,2.1,25.0,0,,0,1,0,Major Studio,Comedy,0,0,0,47.13
The Apostle,1997,10,October,5.0,,21.2,1.4,25.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Goodbye Bafana,2007,2,February,30.0,,26.54,5.0,25.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Major Dundee,1965,4,April,3.8,0.01,0.21,1.8,25.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,5.55
Conversations with Other Women,2006,6,June,0.45,0.97,1.02,1.2,25.0,0,0.0,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Timber Falls,2007,12,December,2.6,,35.03,1.2,0.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Married Life,2007,9,September,12.0,,41.68,1.9,60.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Glitter,2001,9,September,22.0,5.27,12.76,1.7,60.0,0,1.0,0,1,0,Major Studio,Other,0,0,0,51.75
Metropolitan,1990,8,August,0.22,,21.73,1.1,25.0,0,,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
The Best Man,1999,10,October,9.0,34.57,21.2,5.9,40.0,0,0.0,0,1,0,Major Studio,Comedy,0,0,0,58.81
Another Happy Day,2011,11,November,4.0,0.36,0.82,1.5,25.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
Wicked Blood,2014,3,March,3.5,,34.37,1.1,25.0,0,,0,0,0,Mid-size Studio,Action,0,0,0,51.75
Highway,2002,1,January,14.0,,18.88,2.8,60.0,0,,0,0,0,Mid-size Studio,Action,0,0,0,2.47
The Man from Snowy River,1982,3,March,3.5,20.66,15.57,1.4,25.0,0,0.0,0,0,0,Mid-size Studio,Action,0,0,0,51.75
Whatever It Takes,2000,3,March,15.0,9.9,11.24,2.3,40.0,0,1.0,0,0,0,Mid-size Studio,Comedy,0,0,0,9.02
What Planet Are You From?,2000,3,March,60.0,,46.92,11.7,25.0,0,,0,1,0,Major Studio,Comedy,0,0,0,115.51
42nd Street,1933,2,February,0.44,2.28,9.61,1.6,0.0,0,0.0,0,1,0,Major Studio,Comedy,0,0,0,51.75
Redacted,2007,1,January,5.0,0.78,1.43,2.6,45.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,83.68
Duel in the Sun,1946,12,December,6.0,20.4,9.17,2.0,25.0,0,0.0,0,0,0,Mid-size Studio,Other,0,0,0,17.1
Romeo Is Bleeding,1993,9,September,11.5,3.28,12.93,1.7,60.0,0,1.0,0,0,0,Mid-size Studio,Action,0,0,0,51.75
My All American,2015,11,November,20.0,,31.33,2.6,40.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Sparkle,2012,8,August,14.0,24.64,31.57,3.0,40.0,0,0.0,0,0,0,Mid-size Studio,Other,1,0,0,37.71
The Crime of Padre Amaro,2002,10,October,1.8,,6.91,1.3,25.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Six-String Samurai,1998,9,September,2.0,0.12,0.29,1.1,20.0,0,1.0,0,0,0,Mid-size Studio,Action,0,0,0,51.75
Freakonomics,2010,10,October,3.0,0.1,0.42,1.1,0.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,51.75
55 Days at Peking,1963,5,May,17.0,10.0,4.95,5.2,40.0,0,1.0,0,0,0,Mid-size Studio,Action,0,0,0,51.75
Old Joy,2006,1,January,0.3,,6.12,1.5,45.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,0.88
Mondays in the Sun,2002,9,September,4.0,0.15,0.53,1.4,45.0,0,1.0,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Two Evil Eyes,1990,1,January,9.0,,27.91,5.1,65.0,0,,0,0,1,Independent,Other,0,0,0,30.0
Superbabies: Baby Geniuses 2,2004,8,August,,9.11,9.31,2.6,0.0,0,,0,0,0,Mid-size Studio,Comedy,0,0,0,60.49
Kama Sutra - A Tale of Love,1996,9,September,3.0,4.11,7.59,1.5,45.0,0,0.0,0,0,0,Mid-size Studio,Other,0,0,0,13.03
For Greater Glory - The True Story of Cristiada,2012,6,June,12.0,9.62,5.85,3.0,40.0,0,1.0,0,0,0,Mid-size Studio,Other,1,0,0,51.75
October Baby,2011,10,October,,5.36,3.32,2.2,55.00000000000001,0,,0,0,1,Independent,Other,0,0,0,51.75
The Nativity Story,2006,12,December,35.0,,40.03,5.9,25.0,0,,0,1,0,Major Studio,Other,0,0,0,51.29
Harper,1966,2,February,3.5,12.0,8.9,1.6,25.0,0,0.0,0,1,0,Major Studio,Action,0,0,0,8.72
R.L. Stine's Monsterville: The Cabinet of Souls,2015,9,September,4.4,,3.69,1.3,20.0,0,,0,0,0,Mid-size Studio,Comedy,0,0,0,51.75
Bats,1999,10,October,,0.0,10.57,1.6,0.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
Re-Kill,2015,10,October,9.5,,45.31,1.4,15.0,0,,0,0,0,Mid-size Studio,Other,0,0,0,51.75
